GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55501	8.37e-01	7.64e-01	0.2124	0.300766	0.0638921	734.97	CHST12	carbohydrate sulfotransferase 12
23192	8.37e-01	7.64e-01	0.1199	0.3007046	0.03605529	1167.48	ATG4B	autophagy related 4B cysteine peptidase
22977	8.37e-01	7.64e-01	0.2365	-0.3005068	-0.07106416	95.36	AKR7A3	aldo-keto reductase family 7 member A3
107984079	8.37e-01	7.64e-01	0.4593	-0.3003625	-0.13794276	823.43	LOC107984079	uncharacterized LOC107984079
100423017	8.37e-01	7.64e-01	0.3063	0.3001492	0.0919463	9.77	MIR3139	microRNA 3139
634	8.37e-01	7.64e-01	0.2476	-0.3001864	-0.07432629	59.28	CEACAM1	CEA cell adhesion molecule 1
25820	8.37e-01	7.64e-01	0.1081	-0.3000082	-0.03242208	3479.49	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
10678	8.37e-01	7.64e-01	0.2266	-0.2999151	-0.0679563	363.32	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
3459	8.37e-01	7.64e-01	0.2941	-0.2998273	-0.08817994	2267.67	IFNGR1	interferon gamma receptor 1
5583	8.37e-01	7.64e-01	0.1799	0.2997958	0.05392304	480.32	PRKCH	protein kinase C eta
284440	8.38e-01	7.65e-01	0.248	0.2994813	0.07427942	196.67	LINC00663	long intergenic non-protein coding RNA 663
51703	8.38e-01	7.65e-01	0.1748	-0.2993991	-0.05234781	276.07	ACSL5	acyl-CoA synthetase long chain family member 5
11054	8.38e-01	7.65e-01	0.1961	0.2992114	0.0586683	1300.02	OGFR	opioid growth factor receptor
23309	8.38e-01	7.65e-01	0.1876	-0.2990652	-0.05611876	2395.13	SIN3B	SIN3 transcription regulator family member B
23258	8.38e-01	7.65e-01	0.193	-0.2989642	-0.057704	6696.22	DENND5A	DENN domain containing 5A
70	8.38e-01	7.65e-01	0.4177	0.2987902	0.12479838	34.26	ACTC1	actin alpha cardiac muscle 1
65977	8.38e-01	7.65e-01	0.1249	-0.2985563	-0.03727722	1258.12	PLEKHA3	pleckstrin homology domain containing A3
65999	8.38e-01	7.65e-01	0.3257	-0.298379	-0.09719644	100.3	LRRC61	leucine rich repeat containing 61
25988	8.38e-01	7.65e-01	0.0976	-0.2983344	-0.02913204	379.12	HINFP	histone H4 transcription factor
105379012	8.38e-01	7.66e-01	0.3445	-0.298189	-0.10273298	72.45	LOC105379012	uncharacterized LOC105379012
80760	8.38e-01	7.66e-01	0.2696	-0.2981881	-0.0803832	671.25	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5
105372791	8.38e-01	7.66e-01	0.2321	-0.2981852	-0.0691979	16.69	LOC105372791	uncharacterized LOC105372791
5922	8.39e-01	7.66e-01	0.1871	-0.297813	-0.05573365	979.33	RASA2	RAS p21 protein activator 2
105375168	8.39e-01	7.66e-01	0.4085	-0.297798	-0.1216478	12.18	LOC105375168	uncharacterized LOC105375168
100131378	8.39e-01	7.66e-01	0.2811	-0.2977048	-0.08368091	52.29	C11orf91	chromosome 11 open reading frame 91
254050	8.39e-01	7.66e-01	0.3303	-0.2976109	-0.09829992	96.5	LRRC43	leucine rich repeat containing 43
81545	8.39e-01	7.66e-01	0.1411	-0.2975399	-0.04197118	1391.44	FBXO38	F-box protein 38
51699	8.39e-01	7.66e-01	0.2399	0.2973302	0.07133933	685.82	VPS29	VPS29 retromer complex component
57573	8.39e-01	7.66e-01	0.1492	0.2973623	0.04437	1150.1	ZNF471	zinc finger protein 471
340481	8.39e-01	7.66e-01	0.2075	-0.297278	-0.0616987	4331.59	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21
55526	8.39e-01	7.66e-01	0.14	0.2971813	0.04160138	1205.53	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
100288072	8.39e-01	7.66e-01	0.5548	-0.2971992	-0.16489098	27.76	SDR42E2	short chain dehydrogenase/reductase family 42E, member 2
5087	8.39e-01	7.66e-01	0.1381	0.2970708	0.04103326	3231.12	PBX1	PBX homeobox 1
7941	8.39e-01	7.66e-01	0.3313	0.2970504	0.09840076	187.68	PLA2G7	phospholipase A2 group VII
107985556	8.39e-01	7.66e-01	0.4401	-0.2970007	-0.13072185	27.16	LOC107985556	
27229	8.39e-01	7.67e-01	0.1192	0.2967887	0.03536923	1079.4	TUBGCP4	tubulin gamma complex associated protein 4
81490	8.39e-01	7.67e-01	0.1466	0.2967101	0.04349623	744.53	PTDSS2	phosphatidylserine synthase 2
102724672	8.39e-01	7.67e-01	0.316	-0.2963229	-0.09365111	44.74	LOC102724672	uncharacterized LOC102724672
27349	8.39e-01	7.67e-01	0.176	-0.2962695	-0.05214639	203.26	MCAT	malonyl-CoA-acyl carrier protein transacylase
284836	8.39e-01	7.67e-01	0.4853	-0.2961826	-0.14372818	16.9	LINC00319	long intergenic non-protein coding RNA 319
100147773	8.40e-01	7.67e-01	0.1988	-0.2958881	-0.05883049	49.5	TMCO1-AS1	TMCO1 antisense RNA 1
9203	8.40e-01	7.67e-01	0.1046	-0.2958818	-0.03093446	1558.97	ZMYM3	zinc finger MYM-type containing 3
3043	8.40e-01	7.67e-01	0.622	-0.2957605	-0.18396876	3176.44	HBB	hemoglobin subunit beta
9832	8.40e-01	7.68e-01	0.1381	0.2954684	0.04080405	2049.26	JAKMIP2	janus kinase and microtubule interacting protein 2
286336	8.40e-01	7.68e-01	0.1941	0.2953135	0.05732378	314.51	FAM78A	family with sequence similarity 78 member A
6885	8.40e-01	7.68e-01	0.169	0.2950371	0.04986639	1904.43	MAP3K7	mitogen-activated protein kinase kinase kinase 7
105372553	8.40e-01	7.68e-01	0.1663	0.2950646	0.04906373	38.94	LOC105372553	
100874236	8.40e-01	7.68e-01	0.6252	-0.2949536	-0.18441208	15.79	COL18A1-AS2	COL18A1 antisense RNA 2
1734	8.41e-01	7.69e-01	0.479	-0.2941474	-0.14088419	2117.27	DIO2	iodothyronine deiodinase 2
51569	8.41e-01	7.69e-01	0.2421	-0.2939602	-0.07116426	1703.35	UFM1	ubiquitin fold modifier 1
55109	8.41e-01	7.69e-01	0.1954	0.2938996	0.0574382	1576.34	AGGF1	angiogenic factor with G-patch and FHA domains 1
84176	8.41e-01	7.69e-01	0.3961	-0.2934724	-0.11623516	17.39	MYH16	myosin heavy chain 16 pseudogene
220136	8.41e-01	7.69e-01	0.2713	0.2934992	0.07961821	78.72	CFAP53	cilia and flagella associated protein 53
56267	8.41e-01	7.69e-01	0.1699	0.2932001	0.04982255	550.54	KYAT3	kynurenine aminotransferase 3
112268276	8.41e-01	7.69e-01	0.3791	0.2931659	0.11113526	158.58	LOC112268276	uncharacterized LOC112268276
105378299	8.41e-01	7.69e-01	0.3596	0.2932546	0.1054618	23.58	LOC105378299	uncharacterized LOC105378299
114224	8.41e-01	7.70e-01	0.148	0.2929589	0.04335193	50.86	LOC114224	uncharacterized LOC114224
107987150	8.42e-01	7.70e-01	0.1978	0.2927769	0.0579092	192.77	LOC107987150	
100505874	8.42e-01	7.70e-01	0.954	0.2925446	0.27909978	50.76	LOC100505874	uncharacterized LOC100505874
6656	8.42e-01	7.70e-01	0.4621	0.2922994	0.13507773	151.62	SOX1	SRY-box transcription factor 1
10097	8.42e-01	7.70e-01	0.2268	-0.2920341	-0.06621895	3570.2	ACTR2	actin related protein 2
100505736	8.42e-01	7.70e-01	0.1888	0.2918415	0.05509261	79.1	LOC100505736	uncharacterized LOC100505736
101059906	8.42e-01	7.70e-01	0.2712	-0.2917361	-0.0791134	48.42	LOC101059906	
127943	8.42e-01	7.71e-01	0.2668	-0.2916252	-0.07779386	38.29	FCRLB	Fc receptor like B
100268168	8.42e-01	7.71e-01	0.2337	-0.291658	-0.06814792	28	RPL26L1-AS1	RPL26L1 antisense RNA 1
91966	8.42e-01	7.71e-01	0.0899	0.2915636	0.02620446	387.87	EOLA1	endothelium and lymphocyte associated ASCH domain 1
54458	8.42e-01	7.71e-01	0.1705	0.2912327	0.04965557	695.74	PRR13	proline rich 13
400657	8.42e-01	7.71e-01	0.169	-0.2912564	-0.04922194	222.42	ZNF407-AS1	ZNF407 antisense RNA 1
102723512	8.42e-01	7.71e-01	0.2017	0.2911148	0.05871159	224.44	LOC102723512	uncharacterized LOC102723512
105376159	8.43e-01	7.72e-01	0.3305	0.2904043	0.09597116	42.33	LOC105376159	uncharacterized LOC105376159
105370936	8.43e-01	7.72e-01	0.414	0.2904121	0.12023641	14.7	LOC105370936	uncharacterized LOC105370936
101927741	8.43e-01	7.72e-01	0.1638	0.2900498	0.04749626	402.55	LOC101927741	uncharacterized LOC101927741
30813	8.43e-01	7.72e-01	0.3322	-0.2899847	-0.09634531	109.76	VSX1	visual system homeobox 1
105369421	8.43e-01	7.72e-01	0.2233	-0.289861	-0.06471686	21.11	LOC105369421	uncharacterized LOC105369421
26173	8.43e-01	7.72e-01	0.2359	0.289712	0.06835197	3448.9	INTS1	integrator complex subunit 1
105376759	8.44e-01	7.72e-01	0.3984	-0.2895402	-0.11536711	339.16	LOC105376759	uncharacterized LOC105376759
8540	8.44e-01	7.72e-01	0.2356	-0.2894423	-0.06819727	1681.76	AGPS	alkylglycerone phosphate synthase
105371362	8.44e-01	7.72e-01	0.3545	-0.2893335	-0.10255489	22.31	LOC105371362	uncharacterized LOC105371362
107985164	8.44e-01	7.72e-01	0.3637	0.2893441	0.10524153	42.74	LOC107985164	uncharacterized LOC107985164
3953	8.44e-01	7.72e-01	0.2349	-0.2891862	-0.06792153	488.74	LEPR	leptin receptor
317648	8.44e-01	7.72e-01	0.1373	0.2892208	0.0397021	467.24	NOP14-AS1	NOP14 antisense RNA 1
163688	8.44e-01	7.73e-01	0.4031	0.2889808	0.11648865	17.67	CALML6	calmodulin like 6
105371770	8.44e-01	7.73e-01	0.3251	0.2888666	0.09390978	22.33	LOC105371770	uncharacterized LOC105371770
1528	8.44e-01	7.73e-01	0.2156	-0.2888151	-0.06227559	319.09	CYB5A	cytochrome b5 type A
107984117	8.44e-01	7.73e-01	0.5048	0.2886579	0.14570523	74.19	LINC02058	long intergenic non-protein coding RNA 2058
105369409	8.44e-01	7.73e-01	0.4347	0.2886593	0.12547288	21.41	LOC105369409	uncharacterized LOC105369409
10640	8.44e-01	7.73e-01	0.2856	-0.288664	-0.08244749	2678.45	EXOC5	exocyst complex component 5
55623	8.44e-01	7.73e-01	0.18	0.2886066	0.05193987	1420.15	THUMPD1	THUMP domain containing 1
374462	8.44e-01	7.73e-01	0.5753	-0.2884322	-0.16593214	74.5	PTPRQ	protein tyrosine phosphatase receptor type Q
100874081	8.44e-01	7.73e-01	0.3809	-0.2884616	-0.10986807	92.19	FGF14-AS1	FGF14 antisense RNA 1
134359	8.44e-01	7.73e-01	0.2003	-0.2882694	-0.05775018	283.19	POC5	POC5 centriolar protein
101928415	8.44e-01	7.73e-01	0.1608	0.2882368	0.04635812	115.85	LOC101928415	uncharacterized LOC101928415
284129	8.44e-01	7.73e-01	0.1739	-0.288155	-0.0501219	501.58	SLC26A11	solute carrier family 26 member 11
642273	8.44e-01	7.73e-01	0.374	-0.2880853	-0.10773857	203.1	FAM110C	family with sequence similarity 110 member C
101927325	8.44e-01	7.73e-01	0.325	0.2880276	0.09361665	23.07	LOC101927325	uncharacterized LOC101927325
8766	8.44e-01	7.73e-01	0.2361	0.2879403	0.06798893	2182.05	RAB11A	RAB11A, member RAS oncogene family
112268434	8.44e-01	7.73e-01	0.5011	-0.2878044	-0.14422843	58.85	LOC112268434	
101927532	8.44e-01	7.74e-01	0.3252	-0.2874119	-0.09347673	94.56	LINC01736	long intergenic non-protein coding RNA 1736
9747	8.44e-01	7.74e-01	0.175	0.2873546	0.05029868	2529.9	TCAF1	TRPM8 channel associated factor 1
105378050	8.45e-01	7.74e-01	0.2846	-0.2872109	-0.08173696	12.94	LOC105378050	
100996419	8.45e-01	7.74e-01	0.178	-0.2870795	-0.05109265	49.75	MRNIP-DT	MRNIP divergent transcript
493754	8.45e-01	7.74e-01	0.0967	0.2869923	0.02775056	548.17	RABGEF1P1	RABGEF1 pseudogene 1
338440	8.45e-01	7.74e-01	0.4343	0.2869481	0.12462194	13.02	ANO9	anoctamin 9
643719	8.45e-01	7.74e-01	0.2025	0.2870074	0.05812169	210.37	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
90326	8.45e-01	7.74e-01	0.1202	0.2867405	0.03445593	457.37	THAP3	THAP domain containing 3
693154	8.45e-01	7.74e-01	0.2733	0.2866112	0.078335	18.07	MIR569	microRNA 569
10929	8.45e-01	7.75e-01	0.1685	-0.2864251	-0.04826439	876.02	SRSF8	serine and arginine rich splicing factor 8
728377	8.45e-01	7.75e-01	0.3333	0.2860284	0.09533817	41.02	ARHGEF34P	Rho guanine nucleotide exchange factor 34, pseudogene
5565	8.45e-01	7.75e-01	0.171	-0.285976	-0.04891382	1271.63	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
80199	8.45e-01	7.75e-01	0.1221	-0.2858923	-0.03490558	512.97	FUZ	fuzzy planar cell polarity protein
80204	8.45e-01	7.75e-01	0.1615	0.2858106	0.04616055	2542.97	FBXO11	F-box protein 11
100775104	8.45e-01	7.75e-01	0.3327	0.2855292	0.09500074	32.56	KLHL7-DT	KLHL7 divergent transcript
101927330	8.46e-01	7.75e-01	0.1631	-0.2852909	-0.04652224	44.81	LOC101927330	uncharacterized LOC101927330
4775	8.46e-01	7.75e-01	0.1169	0.2852961	0.03336108	1509.72	NFATC3	nuclear factor of activated T cells 3
346007	8.46e-01	7.75e-01	0.2694	-0.2852189	-0.07684233	166.83	EYS	eyes shut homolog
101927761	8.46e-01	7.76e-01	0.1299	0.2851174	0.03704505	110.05	TH2LCRR	T helper type 2 locus control region associated RNA
107986325	8.46e-01	7.76e-01	0.5124	0.284708	0.14587694	120.42	LOC107986325	uncharacterized LOC107986325
33	8.46e-01	7.76e-01	0.3169	-0.2845308	-0.09017789	100.4	ACADL	acyl-CoA dehydrogenase long chain
53373	8.46e-01	7.76e-01	0.3303	0.2844274	0.09394185	2754.09	TPCN1	two pore segment channel 1
56945	8.46e-01	7.76e-01	0.1744	0.2842218	0.04956153	559.43	MRPS22	mitochondrial ribosomal protein S22
100132948	8.46e-01	7.76e-01	0.264	0.2841595	0.07500898	59.42	FAM27C	family with sequence similarity 27 member C
22973	8.46e-01	7.76e-01	0.188	0.2840358	0.05340317	56.39	LAMB2P1	laminin subunit beta 2 pseudogene 1
25890	8.47e-01	7.77e-01	0.3911	0.2837802	0.11099559	508.96	ABI3BP	ABI family member 3 binding protein
2678	8.47e-01	7.77e-01	0.2469	0.2836658	0.07003728	161.56	GGT1	gamma-glutamyltransferase 1
23131	8.47e-01	7.77e-01	0.1168	-0.2835152	-0.03311887	2828.64	GPATCH8	G-patch domain containing 8
100499227	8.47e-01	7.77e-01	0.3847	-0.2832933	-0.10897868	35.26	USP2-AS1	USP2 antisense RNA 1
105372733	8.47e-01	7.77e-01	0.2245	-0.2830202	-0.06354095	44.25	LOC105372733	uncharacterized LOC105372733
101930275	8.47e-01	7.77e-01	0.3999	-0.2826428	-0.11302771	299.13	MTUS1-DT	MTUS1 divergent transcript
84726	8.47e-01	7.78e-01	0.1865	-0.2823256	-0.05264887	8215.97	PRRC2B	proline rich coiled-coil 2B
105370560	8.47e-01	7.78e-01	0.1029	-0.2823343	-0.0290625	100.77	RBM25-AS1	RBM25 antisense RNA 1
50650	8.48e-01	7.78e-01	0.2123	0.2821	0.05987613	1299.64	ARHGEF3	Rho guanine nucleotide exchange factor 3
90637	8.48e-01	7.78e-01	0.1613	-0.2819267	-0.0454845	397.59	ZFAND2A	zinc finger AN1-type containing 2A
6856	8.48e-01	7.78e-01	0.3944	0.2819537	0.11120357	1186.92	SYPL1	synaptophysin like 1
22870	8.48e-01	7.78e-01	0.1766	-0.2817505	-0.04974326	2031.43	PPP6R1	protein phosphatase 6 regulatory subunit 1
522	8.48e-01	7.78e-01	0.2106	-0.2817495	-0.05933975	563.43	ATP5PF	ATP synthase peripheral stalk subunit F6
107984763	8.48e-01	7.78e-01	0.3566	-0.2815671	-0.10039512	27.12	LOC107984763	uncharacterized LOC107984763
326	8.48e-01	7.78e-01	0.3867	-0.2815766	-0.1088855	36.31	AIRE	autoimmune regulator
149483	8.48e-01	7.78e-01	0.2746	0.281485	0.07730287	103.04	CCDC17	coiled-coil domain containing 17
5700	8.48e-01	7.78e-01	0.1847	0.2813545	0.0519551	871.32	PSMC1	proteasome 26S subunit, ATPase 1
107984449	8.48e-01	7.79e-01	0.3332	-0.2811114	-0.09367453	13.93	LOC107984449	uncharacterized LOC107984449
102725022	8.48e-01	7.79e-01	0.2874	-0.2809149	-0.08074873	26.12	LINC02352	long intergenic non-protein coding RNA 2352
10102	8.48e-01	7.79e-01	0.3082	0.2808571	0.08655947	706.27	TSFM	Ts translation elongation factor, mitochondrial
5786	8.48e-01	7.79e-01	0.1315	0.2807106	0.03690917	4279.76	PTPRA	protein tyrosine phosphatase receptor type A
392617	8.48e-01	7.79e-01	0.4078	-0.2805767	-0.11442133	230.89	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1
54331	8.48e-01	7.79e-01	0.3755	0.2804539	0.10531947	2239.34	GNG2	G protein subunit gamma 2
3421	8.48e-01	7.79e-01	0.1096	0.2804834	0.03074906	755.15	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma
1633	8.49e-01	7.79e-01	0.3073	0.280299	0.08613599	582.82	DCK	deoxycytidine kinase
100506413	8.49e-01	7.80e-01	0.2013	-0.2797174	-0.05631465	306.14	DOCK4-AS1	DOCK4 antisense RNA 1
101929727	8.49e-01	7.80e-01	0.381	0.2795714	0.10650867	43.12	LOC101929727	uncharacterized LOC101929727
389906	8.49e-01	7.80e-01	0.2996	-0.2795584	-0.08375684	134.71	LOC389906	zinc finger protein 839 pseudogene
101927898	8.49e-01	7.80e-01	0.226	-0.2794298	-0.06315358	39.71	LOC101927898	uncharacterized LOC101927898
64431	8.49e-01	7.80e-01	0.3243	-0.2793809	-0.09061089	538.51	ACTR6	actin related protein 6
11046	8.49e-01	7.80e-01	0.2535	-0.2792139	-0.07077873	501.85	SLC35D2	solute carrier family 35 member D2
105375674	8.49e-01	7.80e-01	0.3582	-0.2790728	-0.09996603	43.58	LINC03044	long intergenic non-protein coding RNA 3044
145741	8.49e-01	7.80e-01	0.4856	-0.2789599	-0.13546368	13.39	C2CD4A	C2 calcium dependent domain containing 4A
112268240	8.49e-01	7.80e-01	0.5141	-0.2788182	-0.1433293	24.51	CCDST	cervical cancer associated DHX9 suppressive transcript
7458	8.49e-01	7.80e-01	0.1334	0.2787523	0.03719527	5267.73	EIF4H	eukaryotic translation initiation factor 4H
926	8.50e-01	7.81e-01	0.3826	0.2785347	0.10656781	12.07	CD8B	CD8b molecule
79627	8.50e-01	7.81e-01	0.344	-0.2784434	-0.09577221	8823.66	OGFRL1	opioid growth factor receptor like 1
340706	8.50e-01	7.81e-01	0.2629	0.2782954	0.07317281	189.74	VWA2	von Willebrand factor A domain containing 2
441250	8.50e-01	7.81e-01	0.1473	0.278207	0.04098893	273.19	TYW1B	tRNA-yW synthesizing protein 1 homolog B
107984847	8.50e-01	7.81e-01	0.3084	-0.2781601	-0.08578766	134.35	LOC107984847	replaced by ID 100288069
3712	8.50e-01	7.81e-01	0.1073	0.2779535	0.02982277	1521.38	IVD	isovaleryl-CoA dehydrogenase
55620	8.50e-01	7.81e-01	0.2462	0.277808	0.06838389	49.94	STAP2	signal transducing adaptor family member 2
1960	8.50e-01	7.81e-01	0.4708	-0.2773746	-0.13058873	1200.19	EGR3	early growth response 3
22823	8.50e-01	7.82e-01	0.1546	0.2771302	0.04283078	780.12	MTF2	metal response element binding transcription factor 2
54466	8.50e-01	7.82e-01	0.1318	0.2771195	0.03651852	137.79	SPIN2A	spindlin family member 2A
6168	8.51e-01	7.82e-01	0.2476	0.2768202	0.06854072	5379.21	RPL37A	ribosomal protein L37a
441666	8.51e-01	7.82e-01	0.4423	-0.2767604	-0.12241286	360.7	LOC441666	zinc finger protein 91 pseudogene
105374370	8.51e-01	7.82e-01	0.2777	-0.2766015	-0.076799	26	LOC105374370	uncharacterized LOC105374370
379	8.51e-01	7.82e-01	0.3371	-0.2764957	-0.09319571	120.47	ARL4D	ADP ribosylation factor like GTPase 4D
105378580	8.51e-01	7.83e-01	0.1534	-0.2760185	-0.04234566	236.09	LINC01409	long intergenic non-protein coding RNA 1409
553103	8.51e-01	7.82e-01	0.1484	-0.2761668	-0.04098369	144.03	MIR3936HG	MIR3936 host gene
55191	8.51e-01	7.83e-01	0.1466	0.2759632	0.04045163	917.7	NADSYN1	NAD synthetase 1
4718	8.51e-01	7.83e-01	0.2362	-0.2759884	-0.0652002	923	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2
10233	8.51e-01	7.83e-01	0.2308	0.2760409	0.06371255	270.99	LRRC23	leucine rich repeat containing 23
54832	8.51e-01	7.83e-01	0.171	-0.2759389	-0.04718866	9750.25	VPS13C	vacuolar protein sorting 13 homolog C
107985595	8.51e-01	7.83e-01	0.2195	-0.2757969	-0.06054474	167.32	LOC107985595	uncharacterized LOC107985595
8634	8.51e-01	7.83e-01	0.1332	0.2757059	0.03673118	683.2	RTCA	RNA 3'-terminal phosphate cyclase
339483	8.51e-01	7.83e-01	0.267	0.2755814	0.07358303	192.86	MTMR9LP	myotubularin related protein 9 like, pseudogene
1375	8.51e-01	7.83e-01	0.3122	-0.2755699	-0.08602236	209.6	CPT1B	carnitine palmitoyltransferase 1B
23013	8.51e-01	7.83e-01	0.1333	0.2753819	0.03671785	5040.37	SPEN	spen family transcriptional repressor
730102	8.51e-01	7.83e-01	0.2215	0.2753055	0.06098576	188.12	CRYZL2P	crystallin zeta like 2, pseudogene
101928794	8.51e-01	7.83e-01	0.2648	0.27529	0.07289476	35.58	MAST4-AS1	MAST4 antisense RNA 1
147945	8.51e-01	7.83e-01	0.5516	0.2752689	0.15183143	17.87	NLRP4	NLR family pyrin domain containing 4
84752	8.51e-01	7.83e-01	0.2479	0.2750933	0.06819657	498.93	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
116983	8.51e-01	7.83e-01	0.3417	0.2750125	0.09396166	3985.17	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
100873965	8.51e-01	7.83e-01	0.2038	-0.2749715	-0.05604069	115.77	MED4-AS1	MED4 antisense RNA 1
7322	8.52e-01	7.84e-01	0.1955	0.2745448	0.05365986	1476.49	UBE2D2	ubiquitin conjugating enzyme E2 D2
107985665	8.52e-01	7.84e-01	0.1947	-0.2743615	-0.05340511	26.94	LOC107985665	
9140	8.52e-01	7.84e-01	0.2193	0.2742531	0.06014797	1161.32	ATG12	autophagy related 12
5962	8.52e-01	7.84e-01	0.2937	0.2742303	0.08054115	5425.11	RDX	radixin
29920	8.52e-01	7.84e-01	0.1448	-0.2741601	-0.03970929	1037.7	PYCR2	pyrroline-5-carboxylate reductase 2
105373950	8.52e-01	7.84e-01	0.3506	-0.2741329	-0.09611626	45.42	LOC105373950	uncharacterized LOC105373950
23064	8.52e-01	7.84e-01	0.1615	0.2739684	0.04425733	6252.08	SETX	senataxin
3039	8.52e-01	7.84e-01	0.4775	0.2739684	0.13083319	1496.55	HBA1	hemoglobin subunit alpha 1
105372887	8.52e-01	7.84e-01	0.3364	-0.2734781	-0.09200432	61.53	LOC105372887	uncharacterized LOC105372887
107986015	8.52e-01	7.84e-01	0.2334	0.2734778	0.06383796	164.21	LOC107986015	uncharacterized LOC107986015
107984428	8.52e-01	7.85e-01	0.2626	-0.273456	-0.07181119	133.41	LOC107984428	uncharacterized LOC107984428
105369212	8.52e-01	7.84e-01	0.4334	-0.2735493	-0.11855344	21.64	LOC105369212	uncharacterized LOC105369212
253980	8.52e-01	7.85e-01	0.1914	-0.273421	-0.05232056	664.71	KCTD13	potassium channel tetramerization domain containing 13
146880	8.52e-01	7.85e-01	0.262	-0.273235	-0.07158724	329.73	ARHGAP27P1	Rho GTPase activating protein 27 pseudogene 1
29968	8.52e-01	7.85e-01	0.2962	-0.2731562	-0.08089692	2429.38	PSAT1	phosphoserine aminotransferase 1
63931	8.52e-01	7.85e-01	0.1866	0.2730625	0.05095533	964.94	MRPS14	mitochondrial ribosomal protein S14
54793	8.52e-01	7.85e-01	0.1846	0.2730947	0.05041771	501.37	KCTD9	potassium channel tetramerization domain containing 9
100302285	8.53e-01	7.85e-01	0.3257	-0.2727756	-0.08884403	525.36	MIR1244-1	microRNA 1244-1
400945	8.53e-01	7.85e-01	0.2077	0.2725814	0.05662656	38.32	LINC01376	long intergenic non-protein coding RNA 1376
6992	8.53e-01	7.85e-01	0.1075	0.2723376	0.02926886	879.3	PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11
374491	8.53e-01	7.85e-01	0.4003	-0.2722449	-0.10898096	21.64	TPTE2P6	TPTE2 pseudogene 6
7392	8.53e-01	7.85e-01	0.102	0.2722485	0.02778288	1915.89	USF2	upstream transcription factor 2, c-fos interacting
23295	8.53e-01	7.86e-01	0.226	-0.2718325	-0.0614399	1633.33	MGRN1	mahogunin ring finger 1
102465256	8.53e-01	7.86e-01	0.2371	0.2715218	0.06438011	64.83	MIR6513	microRNA 6513
100996437	8.53e-01	7.86e-01	0.3204	0.2713291	0.08692636	58.99	LOC100996437	uncharacterized LOC100996437
101927863	8.53e-01	7.86e-01	0.2449	-0.271329	-0.06643609	11.84	LOC101927863	uncharacterized LOC101927863
91133	8.53e-01	7.86e-01	0.2712	-0.271315	-0.07359314	1082.3	L3MBTL4	L3MBTL histone methyl-lysine binding protein 4
105373271	8.53e-01	7.86e-01	0.2495	-0.2712011	-0.0676583	46.28	LOC105373271	uncharacterized LOC105373271
460	8.54e-01	7.86e-01	0.2216	0.2710884	0.06006313	5074.75	ASTN1	astrotactin 1
22873	8.54e-01	7.86e-01	0.1777	0.2708939	0.0481445	2142.51	DZIP1	DAZ interacting zinc finger protein 1
23644	8.54e-01	7.87e-01	0.151	0.2703473	0.04083429	1736.23	EDC4	enhancer of mRNA decapping 4
105371723	8.54e-01	7.87e-01	0.2922	-0.2703049	-0.07899364	24.21	LOC105371723	uncharacterized LOC105371723
106635529	8.54e-01	7.87e-01	0.3059	-0.2700012	-0.08259136	48.13	SNORA95	small nucleolar RNA, H/ACA box 95
100302237	8.54e-01	7.87e-01	0.2148	-0.2699713	-0.0579822	18.46	MIR1281	microRNA 1281
389766	8.54e-01	7.87e-01	0.2529	0.2699044	0.06825124	14.7	C9orf153	chromosome 9 open reading frame 153
105372160	8.54e-01	7.87e-01	0.2744	0.2697722	0.0740389	371.83	LOC105372160	uncharacterized LOC105372160
9120	8.54e-01	7.87e-01	0.2675	0.2696958	0.07215279	182.93	SLC16A6	solute carrier family 16 member 6
375686	8.54e-01	7.88e-01	0.604	0.2695514	0.16281201	53.5	SPATC1	spermatogenesis and centriole associated 1
64768	8.54e-01	7.88e-01	0.0785	-0.269541	-0.02116938	371.21	IPPK	inositol-pentakisphosphate 2-kinase
8418	8.54e-01	7.88e-01	0.3117	0.2694803	0.08400755	199.44	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene
199870	8.54e-01	7.88e-01	0.1649	-0.2693311	-0.04440093	424.57	FAM76A	family with sequence similarity 76 member A
54763	8.54e-01	7.88e-01	0.3947	0.2693276	0.10629994	22.24	ROPN1	rhophilin associated tail protein 1
728723	8.54e-01	7.88e-01	0.2327	0.2693246	0.06267069	166.36	ZBED3-AS1	ZBED3 antisense RNA 1
