GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
84300	4.86e-01	3.85e-01	0.0683	-0.869023	-0.0593905	429.88	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
145407	4.86e-01	3.85e-01	0.1665	-0.869012	-0.1446859	960.54	ARMH4	armadillo like helical domain containing 4
10785	4.87e-01	3.85e-01	0.1208	-0.868697	-0.104942	166.28	WDR4	WD repeat domain 4
105370974	4.87e-01	3.85e-01	0.3048	-0.868571	-0.2647278	14.14	LOC105370974	uncharacterized LOC105370974
388272	4.87e-01	3.85e-01	0.1757	-0.868078	-0.1525364	193.83	C16orf87	chromosome 16 open reading frame 87
25975	4.87e-01	3.85e-01	0.5183	-0.868088	-0.4498911	9.37	EGFL6	EGF like domain multiple 6
102725509	4.87e-01	3.85e-01	0.2155	0.867902	0.187057	16.67	LINC01232	long intergenic non-protein coding RNA 1232
54932	4.87e-01	3.86e-01	0.1169	-0.867718	-0.1014049	606.45	EXD3	exonuclease 3'-5' domain containing 3
55625	4.87e-01	3.86e-01	0.0619	0.867422	0.0537102	834.97	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7
105377449	4.87e-01	3.86e-01	0.1608	-0.867357	-0.1395138	50.38	LOC105377449	
8487	4.87e-01	3.86e-01	0.1084	-0.867188	-0.0940196	141.23	GEMIN2	gem nuclear organelle associated protein 2
79134	4.87e-01	3.86e-01	0.1372	0.867061	0.1189461	662.38	TMEM185B	transmembrane protein 185B
84285	4.87e-01	3.86e-01	0.0795	0.867078	0.0689171	313.81	EIF1AD	eukaryotic translation initiation factor 1A domain containing
100505666	4.88e-01	3.86e-01	0.155	0.86682	0.1343607	20.83	DCST1-AS1	DCST1 antisense RNA 1
105377203	4.88e-01	3.86e-01	0.2048	-0.866739	-0.1775323	19.15	LOC105377203	uncharacterized LOC105377203
219699	4.88e-01	3.86e-01	0.2327	0.866622	0.2017057	2054.93	UNC5B	unc-5 netrin receptor B
386607	4.88e-01	3.86e-01	0.1546	-0.866462	-0.1339583	295.78	ZFP91-CNTF	ZFP91-CNTF readthrough (NMD candidate)
79717	4.88e-01	3.86e-01	0.0754	-0.865998	-0.0653277	457.71	PPCS	phosphopantothenoylcysteine synthetase
8495	4.88e-01	3.86e-01	0.2569	-0.866004	-0.2224966	736.25	PPFIBP2	PPFIA binding protein 2
101928324	4.88e-01	3.87e-01	0.2371	-0.865586	-0.2052683	9.72	DHDDS-AS1	DHDDS antisense RNA 1
1788	4.88e-01	3.87e-01	0.0847	0.865575	0.0733249	1372.69	DNMT3A	DNA methyltransferase 3 alpha
22909	4.88e-01	3.87e-01	0.139	-0.865582	-0.1203205	1708.09	FAN1	FANCD2 and FANCI associated nuclease 1
284370	4.88e-01	3.87e-01	0.0861	0.865481	0.0745405	301.44	ZNF615	zinc finger protein 615
9267	4.88e-01	3.87e-01	0.2225	-0.865242	-0.1925542	2240.5	CYTH1	cytohesin 1
253827	4.88e-01	3.87e-01	0.1594	0.865109	0.1378735	458.87	MSRB3	methionine sulfoxide reductase B3
5337	4.88e-01	3.87e-01	0.3293	-0.864901	-0.2848417	931.16	PLD1	phospholipase D1
6782	4.89e-01	3.87e-01	0.1549	-0.864844	-0.1339518	1273.67	HSPA13	heat shock protein family A (Hsp70) member 13
107984251	4.89e-01	3.88e-01	0.1469	0.864158	0.1269793	41.51	LOC107984251	uncharacterized LOC107984251
107984986	4.89e-01	3.88e-01	0.1222	-0.863989	-0.1056079	41.32	LOC107984986	
636	4.89e-01	3.88e-01	0.1372	0.863927	0.1185696	939.76	BICD1	BICD cargo adaptor 1
27327	4.89e-01	3.88e-01	0.0642	0.863651	0.0554298	2716.76	TNRC6A	trinucleotide repeat containing adaptor 6A
81579	4.89e-01	3.88e-01	0.0897	-0.863297	-0.0774726	965.56	PLA2G12A	phospholipase A2 group XIIA
23547	4.90e-01	3.88e-01	0.4284	0.863059	0.3697205	116.26	LILRA4	leukocyte immunoglobulin like receptor A4
53828	4.90e-01	3.88e-01	0.4934	-0.862964	-0.4257488	32	FXYD4	FXYD domain containing ion transport regulator 4
400464	4.90e-01	3.88e-01	0.2812	0.862725	0.2425557	11.59	LOC400464	ubiquitin conjugating enzyme E2 Q2 pseudogene
101929185	4.90e-01	3.88e-01	0.1552	0.86273	0.1339299	1186.88	LOC101929185	uncharacterized LOC101929185
100128653	4.90e-01	3.88e-01	0.188	0.862543	0.1621396	35.19	LOC100128653	uncharacterized LOC100128653
4601	4.90e-01	3.88e-01	0.1977	-0.86257	-0.1704877	2792.28	MXI1	MAX interactor 1, dimerization protein
105378651	4.90e-01	3.89e-01	0.181	-0.862325	-0.1560685	14.98	LOC105378651	uncharacterized LOC105378651
101928864	4.90e-01	3.89e-01	0.1402	0.862227	0.1208748	28.68	LOC101928864	uncharacterized LOC101928864
22981	4.90e-01	3.89e-01	0.1578	0.862249	0.1360665	398.43	NINL	ninein like
155370	4.90e-01	3.89e-01	0.0864	0.862114	0.074455	805.79	SBDSP1	SBDS pseudogene 1
554249	4.90e-01	3.89e-01	0.146	-0.861991	-0.1258563	30.91	FAM88D	family with sequence similarity 88 member D
84306	4.90e-01	3.89e-01	0.0872	-0.861859	-0.0751832	119.24	PDCD2L	programmed cell death 2 like
285097	4.90e-01	3.89e-01	0.2541	-0.861587	-0.2189537	88.76	LOC285097	uncharacterized FLJ38379
10523	4.90e-01	3.89e-01	0.0979	0.86157	0.0843304	893.86	CHERP	calcium homeostasis endoplasmic reticulum protein
105371044	4.90e-01	3.89e-01	0.3167	-0.861453	-0.2727977	11.44	LOC105371044	uncharacterized LOC105371044
100506736	4.90e-01	3.89e-01	0.2295	0.861213	0.1976679	8.9	SLFN12L	schlafen family member 12 like
27090	4.91e-01	3.89e-01	0.0954	0.860816	0.0821053	214.35	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
100507206	4.91e-01	3.89e-01	0.4093	-0.860774	-0.3522799	29.94	LINC00943	long intergenic non-protein coding RNA 943
35	4.91e-01	3.90e-01	0.1436	0.860227	0.1235075	338.41	ACADS	acyl-CoA dehydrogenase short chain
107984281	4.91e-01	3.90e-01	0.316	-0.859855	-0.2716977	17.39	LOC107984281	uncharacterized LOC107984281
80022	4.91e-01	3.90e-01	0.229	-0.859768	-0.1968619	2240.77	MYO15B	myosin XVB
132720	4.92e-01	3.90e-01	0.2314	-0.859172	-0.1988372	160.95	FAM241A	family with sequence similarity 241 member A
57419	4.92e-01	3.90e-01	0.2279	-0.85906	-0.1958142	392.59	SLC24A3	solute carrier family 24 member 3
794	4.92e-01	3.91e-01	0.5473	-0.858592	-0.4699031	275.6	CALB2	calbindin 2
746	4.92e-01	3.91e-01	0.1614	0.858329	0.138516	555.52	TMEM258	transmembrane protein 258
126321	4.92e-01	3.91e-01	0.0983	0.858117	0.0843584	910.29	MFSD12	major facilitator superfamily domain containing 12
91703	4.92e-01	3.91e-01	0.3251	-0.858005	-0.278942	83.39	ACY3	aminoacylase 3
79758	4.92e-01	3.91e-01	0.1181	-0.857886	-0.1013288	205.57	DHRS12	dehydrogenase/reductase 12
79856	4.92e-01	3.91e-01	0.2584	0.857861	0.2216696	2022.8	SNX22	sorting nexin 22
119437	4.93e-01	3.91e-01	0.2144	0.857442	0.1838573	16.96	CTAGE7P	CTAGE family member 7, pseudogene
653786	4.93e-01	3.91e-01	0.2445	0.857027	0.2095264	16.09	OTOAP1	OTOA pseudogene 1
5387	4.93e-01	3.92e-01	0.1158	0.856781	0.0992345	116.37	PMS2P3	PMS1 homolog 2, mismatch repair system component pseudogene 3
105372321	4.93e-01	3.92e-01	0.1629	-0.856562	-0.1395718	48.19	LOC105372321	uncharacterized LOC105372321
100287216	4.93e-01	3.92e-01	0.1843	0.856311	0.1577886	37.22	SH3RF3-AS1	SH3RF3 antisense RNA 1
105373785	4.93e-01	3.92e-01	0.2164	0.856249	0.1853244	10.61	LOC105373785	uncharacterized LOC105373785
57560	4.94e-01	3.92e-01	0.1935	-0.8559	-0.1656122	1137.17	IFT80	intraflagellar transport 80
27249	4.94e-01	3.92e-01	0.0652	0.855773	0.0557735	680.33	MMADHC	metabolism of cobalamin associated D
144108	4.94e-01	3.92e-01	0.1203	0.85538	0.1029103	327.69	SPTY2D1	SPT2 chromatin protein domain containing 1
84309	4.94e-01	3.93e-01	0.0643	0.85504	0.0549372	1115.02	NUDT16L1	nudix hydrolase 16 like 1
8894	4.94e-01	3.93e-01	0.0994	0.855066	0.0849585	1323.22	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
55904	4.94e-01	3.93e-01	0.0783	-0.854862	-0.0669671	2162.09	KMT2E	lysine methyltransferase 2E (inactive)
105370182	4.94e-01	3.93e-01	0.32	-0.854811	-0.2734973	17.4	LOC105370182	uncharacterized LOC105370182
661	4.94e-01	3.93e-01	0.1487	0.854456	0.1270446	428.24	POLR3D	RNA polymerase III subunit D
84261	4.94e-01	3.93e-01	0.1802	0.854376	0.1539648	146.91	FBXW9	F-box and WD repeat domain containing 9
387882	4.95e-01	3.93e-01	0.2036	0.853663	0.1737924	160.43	C12orf75	chromosome 12 open reading frame 75
90102	4.95e-01	3.93e-01	0.2042	-0.85345	-0.1742387	199.94	PHLDB2	pleckstrin homology like domain family B member 2
23082	4.95e-01	3.94e-01	0.0819	-0.853263	-0.0699131	581.14	PPRC1	PPARG related coactivator 1
125988	4.95e-01	3.93e-01	0.1006	-0.853296	-0.0858135	628.95	MICOS13	mitochondrial contact site and cristae organizing system subunit 13
100507419	4.95e-01	3.94e-01	0.174	0.852955	0.1483804	93.94	MMP25-AS1	MMP25 antisense RNA 1
80856	4.95e-01	3.94e-01	0.0799	-0.852675	-0.0681025	1127.42	LNPK	lunapark, ER junction formation factor
285521	4.95e-01	3.94e-01	0.0465	-0.852555	-0.0396127	411.15	COX18	cytochrome c oxidase assembly factor COX18
9886	4.95e-01	3.94e-01	0.1349	-0.852531	-0.1149748	616.36	RHOBTB1	Rho related BTB domain containing 1
5366	4.95e-01	3.94e-01	0.2563	0.852551	0.2185444	58.62	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
57192	4.95e-01	3.94e-01	0.0777	-0.852469	-0.0661958	535.58	MCOLN1	mucolipin TRP cation channel 1
100287616	4.95e-01	3.94e-01	0.2911	0.852396	0.2481477	17.21	LOXL1-AS1	LOXL1 antisense RNA 1
84230	4.95e-01	3.94e-01	0.1145	-0.852317	-0.0975698	527.22	LRRC8C	leucine rich repeat containing 8 VRAC subunit C
338382	4.96e-01	3.94e-01	0.318	0.852015	0.2709288	98.36	RAB7B	RAB7B, member RAS oncogene family
644974	4.96e-01	3.94e-01	0.2625	-0.851989	-0.2236532	8.17	ALG1L2	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2
112268445	4.96e-01	3.94e-01	0.3247	-0.851893	-0.276641	9.81	LOC112268445	uncharacterized LOC112268445
4149	4.96e-01	3.94e-01	0.063	-0.851849	-0.0536657	1008.86	MAX	MYC associated factor X
9244	4.96e-01	3.95e-01	0.4823	-0.851217	-0.410555	230.26	CRLF1	cytokine receptor like factor 1
51094	4.97e-01	3.95e-01	0.0903	0.85044	0.0767537	1623.62	ADIPOR1	adiponectin receptor 1
1591	4.97e-01	3.95e-01	0.3535	-0.850347	-0.3005985	9.18	CYP24A1	cytochrome P450 family 24 subfamily A member 1
283417	4.97e-01	3.95e-01	0.2367	-0.850086	-0.20123	472.26	DPY19L2	dpy-19 like 2
284371	4.97e-01	3.95e-01	0.084	0.849931	0.0713854	478.81	ZNF841	zinc finger protein 841
23151	4.97e-01	3.96e-01	0.1293	-0.849482	-0.1098715	994.11	GRAMD4	GRAM domain containing 4
112268140	4.97e-01	3.96e-01	0.1627	-0.848987	-0.1380927	24.75	LOC112268140	loricrin-like
4330	4.97e-01	3.96e-01	0.2216	-0.848918	-0.1881026	282.22	MN1	MN1 proto-oncogene, transcriptional regulator
105376872	4.98e-01	3.96e-01	0.2752	0.848623	0.2335538	22.89	LOC105376872	uncharacterized LOC105376872
100861519	4.98e-01	3.96e-01	0.2912	-0.847937	-0.2469349	38.56	GDNF-AS1	GDNF antisense RNA 1
25893	4.98e-01	3.97e-01	0.317	-0.847881	-0.2687557	35.18	TRIM58	tripartite motif containing 58
50940	4.98e-01	3.97e-01	0.3579	0.847517	0.3032896	134.03	PDE11A	phosphodiesterase 11A
1852	4.98e-01	3.97e-01	0.2747	-0.847447	-0.232765	57.98	DUSP9	dual specificity phosphatase 9
54107	4.98e-01	3.97e-01	0.1166	0.84706	0.098755	876.66	POLE3	DNA polymerase epsilon 3, accessory subunit
11196	4.98e-01	3.97e-01	0.0663	-0.847035	-0.0561333	648.07	SEC23IP	SEC23 interacting protein
158830	4.98e-01	3.97e-01	0.2875	-0.84704	-0.2434973	37.51	CXorf65	chromosome X open reading frame 65
11132	4.99e-01	3.97e-01	0.06	-0.846842	-0.0508362	532.18	CAPN10	calpain 10
80036	4.99e-01	3.97e-01	0.2836	-0.846574	-0.2401121	676.1	TRPM3	transient receptor potential cation channel subfamily M member 3
79647	4.99e-01	3.97e-01	0.0878	0.846386	0.0742936	2016.09	AKIRIN1	akirin 1
134549	4.99e-01	3.97e-01	0.2451	0.846172	0.2073936	1058.35	SHROOM1	shroom family member 1
102238594	4.99e-01	3.97e-01	0.1942	0.846171	0.1642975	18	SPACA6-AS1	SPACA6 antisense RNA 1
6611	4.99e-01	3.98e-01	0.1835	-0.845873	-0.1552273	1152.71	SMS	spermine synthase
693158	4.99e-01	3.98e-01	0.2299	-0.845603	-0.1943707	11.83	MIR573	microRNA 573
8654	5.00e-01	3.98e-01	0.1366	0.845092	0.1154382	217.91	PDE5A	phosphodiesterase 5A
6256	5.00e-01	3.98e-01	0.0771	0.844614	0.0650951	1525.06	RXRA	retinoid X receptor alpha
6444	5.00e-01	3.98e-01	0.2676	0.844497	0.2259637	400.88	SGCD	sarcoglycan delta
374879	5.00e-01	3.98e-01	0.0891	0.844341	0.0752423	172.38	ZNF699	zinc finger protein 699
100288198	5.00e-01	3.99e-01	0.067	0.844174	0.0565814	137.23	HMGN3-AS1	HMGN3 antisense RNA 1
84232	5.00e-01	3.99e-01	0.0844	0.843949	0.0712277	1208.66	MAF1	MAF1 homolog, negative regulator of RNA polymerase III
124989	5.00e-01	3.99e-01	0.2094	0.843807	0.1767234	64.68	EFCAB13	EF-hand calcium binding domain 13
23016	5.01e-01	3.99e-01	0.1069	0.843202	0.0901096	314.27	EXOSC7	exosome component 7
284467	5.01e-01	3.99e-01	0.2588	0.843091	0.2181673	7.8	TAFA3	TAFA chemokine like family member 3
1564	5.01e-01	3.99e-01	0.1424	-0.84273	-0.1199862	114.81	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
100874085	5.01e-01	4.00e-01	0.1357	-0.842448	-0.114301	182.79	NUCB1-AS1	NUCB1 antisense RNA 1
219541	5.01e-01	4.00e-01	0.1009	-0.842342	-0.0850167	207.03	MED19	mediator complex subunit 19
51249	5.01e-01	4.00e-01	0.0718	0.842257	0.0604468	343.6	TMEM69	transmembrane protein 69
128218	5.01e-01	4.00e-01	0.4377	-0.842144	-0.368582	878.04	TMEM125	transmembrane protein 125
84541	5.01e-01	4.00e-01	0.1505	0.842075	0.1267031	113.9	KBTBD8	kelch repeat and BTB domain containing 8
55199	5.01e-01	4.00e-01	0.118	0.842059	0.0993359	73.15	FAM86C1P	family with sequence similarity 86 member C1, pseudogene
2131	5.01e-01	4.00e-01	0.1582	0.841774	0.1331409	285.32	EXT1	exostosin glycosyltransferase 1
5916	5.01e-01	4.00e-01	0.1365	0.841814	0.1149083	221.42	RARG	retinoic acid receptor gamma
7690	5.02e-01	4.00e-01	0.0845	-0.841629	-0.0711236	529.36	ZNF131	zinc finger protein 131
23389	5.02e-01	4.00e-01	0.0916	0.841572	0.0770749	1812.3	MED13L	mediator complex subunit 13L
22997	5.02e-01	4.00e-01	0.3208	-0.841263	-0.2699035	276.12	IGSF9B	immunoglobulin superfamily member 9B
100526825	5.02e-01	4.00e-01	0.219	0.841071	0.1842236	61.35	INMT-MINDY4	INMT-MINDY4 readthrough (NMD candidate)
79633	5.02e-01	4.00e-01	0.2729	-0.840845	-0.2295011	339.73	FAT4	FAT atypical cadherin 4
101927394	5.02e-01	4.01e-01	0.3273	0.840596	0.275167	40.22	LOC101927394	uncharacterized LOC101927394
100507472	5.02e-01	4.01e-01	0.3943	0.840211	0.3312654	136.39	LOC100507472	uncharacterized LOC100507472
641371	5.02e-01	4.01e-01	0.1682	0.840008	0.1412805	230.24	ACOT1	acyl-CoA thioesterase 1
100874218	5.03e-01	4.01e-01	0.2979	0.839794	0.250184	11.04	ATP13A5-AS1	ATP13A5 antisense RNA 1
2125	5.03e-01	4.01e-01	0.4368	-0.839787	-0.3667783	12.18	EVPL	envoplakin
130612	5.03e-01	4.01e-01	0.169	-0.839696	-0.1419236	308.52	TMEM198	transmembrane protein 198
119392	5.03e-01	4.01e-01	0.2247	0.839672	0.1886525	185.32	SFR1	SWI5 dependent homologous recombination repair protein 1
6603	5.03e-01	4.01e-01	0.1521	-0.839406	-0.1276723	840.28	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
102724363	5.03e-01	4.02e-01	0.3643	-0.838938	-0.3056341	21.91	LOC102724363	uncharacterized LOC102724363
107984868	5.04e-01	4.02e-01	0.2995	0.837942	0.2509878	43.26	LOC107984868	
353116	5.04e-01	4.02e-01	0.1298	-0.837631	-0.1087613	785.12	RILPL1	Rab interacting lysosomal protein like 1
64399	5.04e-01	4.02e-01	0.3799	-0.837351	-0.3180731	1774.24	HHIP	hedgehog interacting protein
107986630	5.04e-01	4.02e-01	0.2032	0.837479	0.1702083	13.33	LOC107986630	
102724527	5.04e-01	4.02e-01	0.261	0.837382	0.2185577	30.22	LOC102724527	uncharacterized LOC102724527
283571	5.04e-01	4.02e-01	0.1385	0.837393	0.1159967	157.85	PROX2	prospero homeobox 2
339327	5.04e-01	4.02e-01	0.0674	-0.837418	-0.0564628	296.86	ZNF546	zinc finger protein 546
100505616	5.04e-01	4.03e-01	0.0821	-0.836883	-0.0686757	87.59	SNHG21	small nucleolar RNA host gene 21
100873065	5.05e-01	4.03e-01	0.2625	0.835591	0.2193576	13.16	PTCHD1-AS	PTCHD1 antisense RNA (head to head)
100130744	5.05e-01	4.03e-01	0.0942	-0.835536	-0.0787436	143.12	LOC100130744	uncharacterized LOC100130744
105378690	5.06e-01	4.04e-01	0.2147	0.834741	0.1792596	15.98	LOC105378690	uncharacterized LOC105378690
100419170	5.06e-01	4.04e-01	0.4956	0.834583	0.413661	49.15	LOC100419170	toll like receptor 2 pseudogene
57670	5.06e-01	4.04e-01	0.2797	-0.834566	-0.2334199	768.87	KIAA1549	KIAA1549
105372345	5.06e-01	4.04e-01	0.1871	0.834636	0.1561477	17.51	LOC105372345	uncharacterized LOC105372345
23093	5.06e-01	4.04e-01	0.1001	0.834385	0.0834868	564.16	TTLL5	tubulin tyrosine ligase like 5
339745	5.06e-01	4.04e-01	0.145	-0.834207	-0.1209393	649.25	SPOPL	speckle type BTB/POZ protein like
105377763	5.06e-01	4.04e-01	0.2235	-0.834224	-0.1864292	10.15	LOC105377763	uncharacterized LOC105377763
7923	5.06e-01	4.04e-01	0.1625	0.834202	0.1355267	127.4	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8
63905	5.06e-01	4.04e-01	0.0943	-0.834319	-0.0786666	863.65	MANBAL	mannosidase beta like
375513	5.06e-01	4.04e-01	0.1615	0.83398	0.1346967	196.03	GUSBP4	GUSB pseudogene 4
105369780	5.06e-01	4.04e-01	0.1374	-0.833893	-0.1145663	21.57	LOC105369780	
23060	5.06e-01	4.04e-01	0.094	-0.833932	-0.0783914	1174.35	ZNF609	zinc finger protein 609
6183	5.06e-01	4.05e-01	0.1264	0.833398	0.1053598	234.52	MRPS12	mitochondrial ribosomal protein S12
4760	5.06e-01	4.05e-01	0.5853	0.833169	0.4876671	76.99	NEUROD1	neuronal differentiation 1
196743	5.06e-01	4.05e-01	0.2295	-0.832985	-0.1911714	205.23	PAOX	polyamine oxidase
386593	5.06e-01	4.05e-01	0.0985	-0.832886	-0.082023	733.21	CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate)
256472	5.06e-01	4.05e-01	0.3285	-0.83283	-0.2736006	2079.33	TMEM151A	transmembrane protein 151A
101928465	5.07e-01	4.05e-01	0.2334	-0.832731	-0.1943883	15.04	SLCO4A1-AS2	SLCO4A1 antisense RNA 2
101926907	5.07e-01	4.05e-01	0.212	-0.832642	-0.1765304	22.58	LOC101926907	uncharacterized LOC101926907
374403	5.07e-01	4.05e-01	0.1665	-0.832386	-0.1386043	83.9	TBC1D10C	TBC1 domain family member 10C
55704	5.07e-01	4.05e-01	0.1527	0.832132	0.1270473	5805.09	CCDC88A	coiled-coil domain containing 88A
100996712	5.07e-01	4.05e-01	0.1239	0.832062	0.1030951	300.85	SRGAP2D	SLIT-ROBO Rho GTPase activating protein 2D (pseudogene)
83959	5.07e-01	4.05e-01	0.2	0.831955	0.1664145	104.47	SLC4A11	solute carrier family 4 member 11
84717	5.07e-01	4.05e-01	0.096	0.83187	0.0798347	1110.69	HDGFL2	HDGF like 2
30820	5.07e-01	4.06e-01	0.2989	0.831678	0.2486135	535.19	KCNIP1	potassium voltage-gated channel interacting protein 1
79157	5.07e-01	4.06e-01	0.0561	0.831463	0.0466714	690.54	MFSD11	major facilitator superfamily domain containing 11
6827	5.07e-01	4.06e-01	0.0705	0.831218	0.058565	687.66	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
3980	5.07e-01	4.06e-01	0.0938	0.830937	0.0779602	767.48	LIG3	DNA ligase 3
100616345	5.08e-01	4.06e-01	0.2225	0.830685	0.1848367	10.71	MIR4426	microRNA 4426
221756	5.08e-01	4.06e-01	0.3032	0.830675	0.2518496	43.18	SERPINB9P1	serpin family B member 9 pseudogene 1
124739	5.08e-01	4.07e-01	0.3751	-0.830068	-0.3113246	299.44	USP43	ubiquitin specific peptidase 43
105370764	5.08e-01	4.07e-01	0.3348	0.829911	0.2778859	8.86	LOC105370764	uncharacterized LOC105370764
101928274	5.08e-01	4.07e-01	0.1569	-0.829751	-0.130211	53.98	LOC101928274	uncharacterized LOC101928274
58490	5.08e-01	4.07e-01	0.0711	0.829777	0.0589891	752.12	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B
51339	5.08e-01	4.07e-01	0.184	0.829541	0.1526574	168.43	DACT1	dishevelled binding antagonist of beta catenin 1
105377035	5.08e-01	4.07e-01	0.2417	0.82949	0.2004769	14.66	LOC105377035	uncharacterized LOC105377035
107303344	5.08e-01	4.07e-01	0.1274	0.829433	0.1056406	304.96	SETDB2-PHF11	SETDB2-PHF11 readthrough
442523	5.08e-01	4.07e-01	0.2791	-0.829336	-0.2315009	85.08	DPY19L2P4	DPY19L2 pseudogene 4
23608	5.08e-01	4.07e-01	0.0866	0.829259	0.0717838	1881.1	MKRN1	makorin ring finger protein 1
653689	5.08e-01	4.07e-01	0.2382	0.829264	0.1975213	240.38	GSTT2B	glutathione S-transferase theta 2B
109729146	5.09e-01	4.07e-01	0.1942	0.828636	0.1609289	21.55	POC1B-AS1	POC1B antisense RNA 1
54708	5.09e-01	4.07e-01	0.0765	0.828396	0.063353	750.83	MARCHF5	membrane associated ring-CH-type finger 5
8605	5.09e-01	4.07e-01	0.2428	0.828374	0.201113	947.47	PLA2G4C	phospholipase A2 group IVC
163049	5.09e-01	4.08e-01	0.072	-0.828246	-0.0596672	628.27	ZNF791	zinc finger protein 791
132228	5.09e-01	4.08e-01	0.2421	-0.827779	-0.2004396	126.56	LSMEM2	leucine rich single-pass membrane protein 2
255057	5.09e-01	4.08e-01	0.2347	-0.82769	-0.1942698	434.6	CBARP	CACN subunit beta associated regulatory protein
653121	5.10e-01	4.08e-01	0.1135	0.826914	0.0938499	215.38	ZBTB8A	zinc finger and BTB domain containing 8A
283229	5.10e-01	4.08e-01	0.1412	0.826884	0.1167577	76.32	CRACR2B	calcium release activated channel regulator 2B
25842	5.10e-01	4.08e-01	0.0859	0.826616	0.0710364	543.05	ASF1A	anti-silencing function 1A histone chaperone
112268170	5.10e-01	4.09e-01	0.1188	-0.826022	-0.0981401	643.22	LOC112268170	translation initiation factor IF-2-like
401898	5.11e-01	4.10e-01	0.196	-0.824665	-0.161656	31.03	ZNF833P	zinc finger protein 833, pseudogene
112268272	5.11e-01	4.10e-01	0.2632	0.824491	0.2170338	208.56	LOC112268272	uncharacterized LOC112268272
11147	5.12e-01	4.10e-01	0.1102	0.823911	0.0907977	227.98	HHLA3	HERV-H LTR-associating 3
84634	5.12e-01	4.10e-01	0.476	0.823765	0.3921412	8.61	KISS1R	KISS1 receptor
1525	5.12e-01	4.10e-01	0.1294	0.82375	0.1066268	976.42	CXADR	CXADR Ig-like cell adhesion molecule
441430	5.12e-01	4.10e-01	0.3027	0.823495	0.2492645	34.23	ANKRD20A2P	ankyrin repeat domain 20 family member A2, pseudogene
347404	5.12e-01	4.10e-01	0.2984	-0.823248	-0.2456681	87.81	LANCL3	LanC like family member 3
100533195	5.12e-01	4.10e-01	0.2118	-0.823031	-0.1743139	17.01	FAM24B-CUZD1	FAM24B-CUZD1 readthrough
6872	5.12e-01	4.11e-01	0.0841	0.822969	0.0692005	1073.7	TAF1	TATA-box binding protein associated factor 1
5685	5.12e-01	4.11e-01	0.0886	0.822881	0.0729376	1148.77	PSMA4	proteasome 20S subunit alpha 4
101929704	5.12e-01	4.11e-01	0.2188	-0.822535	-0.1799366	37.54	TTC23L-AS1	TTC23L antisense RNA 1
103695366	5.13e-01	4.11e-01	0.2438	0.822411	0.2005223	8.19	LINC01461	long intergenic non-protein coding RNA 1461
162494	5.13e-01	4.11e-01	0.2494	-0.821701	-0.2049608	940.26	RHBDL3	rhomboid like 3
347744	5.13e-01	4.11e-01	0.2129	0.821536	0.1748916	23.63	C6orf52	chromosome 6 open reading frame 52
200014	5.13e-01	4.12e-01	0.1107	0.821241	0.0909435	1116.13	CC2D1B	coiled-coil and C2 domain containing 1B
105375483	5.14e-01	4.12e-01	0.4671	0.820826	0.3834478	61.24	LOC105375483	uncharacterized LOC105375483
6154	5.14e-01	4.12e-01	0.1362	0.820772	0.1117782	4770.58	RPL26	ribosomal protein L26
55766	5.14e-01	4.12e-01	0.2198	0.82049	0.1803514	286.68	H2AJ	H2A.J histone
51647	5.14e-01	4.12e-01	0.1116	0.820436	0.0915455	860.26	CIAO2B	cytosolic iron-sulfur assembly component 2B
100500842	5.14e-01	4.12e-01	0.1487	0.820388	0.1219681	103.54	MIR3652	microRNA 3652
693196	5.14e-01	4.12e-01	0.1731	0.820107	0.1419253	66.46	MIR611	microRNA 611
64080	5.14e-01	4.12e-01	0.1144	-0.820034	-0.093791	58.31	RBKS	ribokinase
105379252	5.14e-01	4.12e-01	0.2445	0.819851	0.2004509	57.76	LOC105379252	family with sequence similarity 95 member B1-like
161835	5.14e-01	4.12e-01	0.2658	0.819862	0.2179	33.79	FSIP1	fibrous sheath interacting protein 1
102724238	5.14e-01	4.13e-01	0.1471	-0.819455	-0.1205257	44.9	FAM88C	family with sequence similarity 88 member C
2873	5.14e-01	4.13e-01	0.0611	-0.819361	-0.0500229	1836.01	GPS1	G protein pathway suppressor 1
54991	5.14e-01	4.13e-01	0.0998	-0.819287	-0.0817953	346.51	C1orf159	chromosome 1 open reading frame 159
105377485	5.14e-01	4.13e-01	0.2634	0.819273	0.2158358	12.22	LOC105377485	uncharacterized LOC105377485
55337	5.14e-01	4.13e-01	0.1191	-0.819222	-0.0976078	817.69	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
